gbifID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	catalogNumber	recordNumber	recordedBy	previousIdentifications	eventDate	year	month	day	verbatimEventDate	habitat	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	identifiedBy	scientificName
1021430149	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	JEPS83902	NA	"Stephen K. Langer, Charles S. Rand"	NA	1988-06-20T00:00Z	1988	6	20	Jun 20 1988	NA	NA	NA	US	California	Siskiyou	NA	"e drainage of Black Mt.; , Rogue River National Forest 1983"	NA	5800-6000 ft	NA	NA	NA	NA	NA	41.0033	-122.908	715	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1022311885	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	UC1319592	NA	"James B. Roof, Irja Knight"	NA	NA	NA	NA	NA	Sep-48	NA	NA	NA	US	California	Siskiyou	NA	"n side of divide between head of North Fork of Salmon River and head of Hancock Creek; Salmon Mountains, Hancock Lake"	NA	7000 ft	NA	NA	NA	NA	NA	41.25779811	-123.3215785	3491	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1022593636	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	RSA237368	331	Frederick W. Oettinger	NA	1967-08-26T00:00Z	1967	8	26	Aug 26 1967	NA	NA	NA	US	California	Siskiyou	NA	Around Diamond Lake; tree at south side of lake. The Salmon Mountains. High Lake Basins in the vicinity of English Peak. Marble Mountain Wilderness Area.	NA	2073 m	NA	NA	NA	NA	NA	41.40416682	-123.2148483	705	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021129624	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	RSA761839	63375	"R. F. Thorne, Frederick W. Oettinger"	NA	1969-08-04T00:00Z	1969	8	4	Aug 4 1969	NA	NA	NA	US	California	Siskiyou	NA	"Klamath National Forest, Salmon Mountains, Marble Mountain Wilderness Area, high lake basins in the vicinity of English Peak"	NA	NA	NA	NA	NA	NA	NA	41.4103	-123.2185	2500	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021143876	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	HSC29675	711	Frederick W. Oettinger	NA	1968-09-05T00:00Z	1968	9	5	Sep 5 1968	NA	NA	NA	US	California	Siskiyou	NA	"Salmon Mountains, The High Lake Basins in the vicinity of English Peak Marble Mountain Wilderness Area: at south end of Diamond Lake"	NA	2073 m	NA	NA	NA	NA	NA	41.41136667	-123.2194485	227	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1022577297	RSA	VascularPlants	NA	NA	PRESERVED_SPECIMEN	RSA237419	711	Frederick W. Oettinger	NA	1968-09-05T00:00Z	1968	9	5	Sep 5 1968	NA	NA	NA	US	California	Siskiyou	NA	At south end of Diamond Lake. Salmon Mountains. High Lake Basins in the vicinity of English Peak. Marble Mountain Wilderness Area.	NA	6800 ft	NA	NA	NA	NA	NA	41.41136667	-123.2194485	227	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1022398724	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	HSC27978	52	Gary S. Lester	NA	1973-07-17T00:00Z	1973	7	17	Jul 17 1973	NA	NA	NA	US	California	Siskiyou	NA	"Diamond Lake, Marble Mtn. Wilderness Area"	NA	1951 m	NA	NA	NA	NA	NA	41.4114	-123.2175	360	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021663786	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	UC1409512	711	Frederick W. Oettinger	NA	1968-09-05T00:00Z	1968	9	5	Sep 5 1968	NA	NA	NA	US	California	Siskiyou	NA	"s end of Diamond Lake Salmon Mts., Diamond Lake (w Siskiyou County)"	NA	6800 ft	NA	NA	NA	NA	NA	41.41140666	-123.2194785	227	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021244781	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	HSC4981	525	J. O. Sawyer	NA	1968-07-22T00:00Z	1968	7	22	Jul 22 1968	NA	NA	NA	US	California	Siskiyou	NA	Between Handcock and Diamond Lakes	NA	1951 m	NA	NA	NA	NA	NA	41.4151	-123.2227	341	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021272000	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	HSC4979	525	J. O. Sawyer	NA	1968-07-22T00:00Z	1968	7	22	Jul 22 1968	NA	NA	NA	US	California	Siskiyou	NA	Between Handcock and Diamond Lakes	NA	1951 m	NA	NA	NA	NA	NA	41.4151	-123.2227	341	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021244796	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	HSC4980	525	J. O. Sawyer	NA	1968-07-22T00:00Z	1968	7	22	Jul 22 1968	NA	NA	NA	US	California	Siskiyou	NA	Between Handcock and Diamond Lakes	NA	1951 m	NA	NA	NA	NA	NA	41.4151	-123.2227	341	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
543282312	CAS	DS	NA	NA	PRESERVED_SPECIMEN	196452	6554	"Ferris, Roxana S.; Kildale, Doris K."	NA	1928-08-19T00:00Z	1928	8	19	"Aug. 19, 1928"	NA	NA	NA	US	California	Siskiyou County	NA	"Hancock Lake, trail to Marble Mt."	NA	7000 ft	NA	NA	NA	NA	NA	41.4207	-123.2231	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021879694	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	DS196452	6554	"Roxana S. Ferris, Doris K. Kildale"	NA	1928-08-19T00:00Z	1928	8	19	"Aug. 19, 1928"	NA	NA	NA	US	California	Siskiyou	NA	"Hancock Lake, trail to Marble Mt."	NA	7000 ft	NA	NA	NA	NA	NA	41.4207	-123.2231	402	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021482322	UC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	UC1138215	NA	Dorothy Parker	NA	1957-07-20T00:00Z	1957	7	20	Jul 20 1957	NA	NA	NA	US	California	Siskiyou	NA	Salmon-Marble Mountains	NA	6500 ft	NA	NA	NA	NA	NA	41.5610745	-123.2099407	4963	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
543223917	CAS	BOT	NA	NA	PRESERVED_SPECIMEN	690609	1274	"Muth, Gilbert J."	NA	1969-08-05T00:00Z	1969	8	5	05-Aug-69	"Dry hillside, Sub-alpine forest"	NA	NA	US	California	Siskiyou County	NA	Ridge above Deep Lake	NA	7200 ft	NA	NA	NA	NA	NA	41.5699	-123.1179	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021970958	CAS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	CAS690609	1274	Gilbert J. Muth	NA	1969-08-05T00:00Z	1969	8	5	05-Aug-69	NA	NA	NA	US	California	Siskiyou	NA	Ridge above Deep Lake	NA	7200 ft	NA	NA	NA	NA	NA	41.5699	-123.1179	99	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1022368208	SJSU	VascularPlants	NA	NA	PRESERVED_SPECIMEN	SJSU2195	NA	Mary B. Smith	NA	1958-09-13T00:00Z	1958	9	13	9/1958	NA	NA	NA	US	California	Siskiyou	NA	on promontory jutting into N side of Big Hancock Lake Marble Mountains	NA	NA	NA	NA	NA	NA	NA	41.69146293	-123.1710518	10091	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021783149	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	DS451477	s.n.	Eugene L. Parker	NA	1961-10-03T00:00Z	1961	10	3	03-Oct-61	NA	NA	NA	US	California	Siskiyou	NA	"Below summit of Copper Butte on northern edge of Colony, Klamath National Forest"	NA	6300 ft	NA	NA	NA	NA	NA	41.9385	-123.1155	225	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021783117	DS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	DS451475	s.n.	Eugene L. Parker	NA	1961-10-03T00:00Z	1961	10	3	"Oct. 3, 1961"	NA	NA	NA	US	California	Siskiyou	NA	"Below [summitof] summit of Copper Butte on northern edge of Colony, Klamath National Forest"	NA	6300 ft	NA	NA	NA	NA	NA	41.9385	-123.1155	225	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021272029	HSC	VascularPlants	NA	NA	PRESERVED_SPECIMEN	HSC4974	383	J. O. Sawyer	NA	1968-07-02T00:00Z	1968	7	2	Jul 2 1968	NA	NA	NA	US	California	Siskiyou	NA	Upper drainage of Joe Creek	NA	1677 m	NA	NA	NA	NA	NA	41.9522	-123.0982	250	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021430110	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	JEPS83903	NA	"Stephen K. Langer, Charles S. Rand"	NA	1988-06-21T00:00Z	1988	6	21	Jun 21 1988	NA	NA	NA	US	California	Siskiyou	NA	e of Slaughter House Flat (n slope of Black Mt.); Black Mt.	NA	5000-6400 ft	NA	NA	NA	NA	NA	41.9589	-123.0656	500	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1021430005	JEPS	VascularPlants	NA	NA	PRESERVED_SPECIMEN	JEPS83904	NA	"Stephen K. Langer, Charles S. Rand"	NA	1988-06-21T00:00Z	1988	6	21	Jun 21 1988	NA	NA	NA	US	California	Siskiyou	NA	"6.5 mi e Cook and Greene Pass (300 to 400 yards w of main spruce stand); White Mountain, Rogue River National Forest 1983"	NA	5400-5600 ft	NA	NA	NA	NA	NA	41.984	-123.128	300	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
51738673	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC122897	NA	Jerry F. Franklin	NA	1965-07-08T00:00Z	1965	7	8	NA	NA	NA	NA	US	Oregon	Jackson	NA	at Huckleberry Gap (near Abbot Butte) on Rogue-Umpqua River divides.	NA	NA	NA	NA	NA	NA	NA	42.9315	-122.56	804.67	NA	NA	NA	NA	"Franklin, J."	Abies amabilis Douglas ex J. Forbes
51738728	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC178797	NA	"Joan Fosback, Ollie Fosback"	NA	1993-09-30T00:00Z	1993	9	30	NA	NA	NA	NA	US	Oregon	Douglas	NA	"west of Rolling Grounds, Umpqua Natl. Forest."	NA	NA	NA	NA	NA	NA	NA	43.1575	-122.4525	201.17	NA	NA	NA	NA	"Fosback, J."	Abies amabilis Douglas ex J. Forbes
51738865	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC54438	NA	W.H. Baker	NA	1946-09-17T00:00Z	1946	9	17	NA	NA	NA	NA	US	Oregon	Lane	NA	southeast slope of Bohemia Saddle; Fairview Mt.	NA	NA	NA	NA	NA	NA	NA	43.5806	-122.6513	804.67	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738350	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE38661	NA	Orlin L. Ireland	NA	1945-07-19T00:00Z	1945	7	19	NA	NA	NA	NA	US	Oregon	Deschutes	NA	Pine Butte.	NA	NA	NA	NA	NA	NA	NA	43.6617	-121.8442	1609.34	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
442166729	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE1891	NA	L. F. Henderson	NA	1937-07-12T00:00Z	1937	7	12	NA	NA	NA	NA	US	Oregon	[Lane]	NA	"N. E. of President's grounds; Univ. of Oregon, Eugene."	NA	NA	NA	NA	NA	NA	NA	44.0453	-123.0744	402.34	NA	NA	NA	NA	"Henderson, L."	Abies amabilis Douglas ex J. Forbes
51738670	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC121027	NA	Richard McP. Brown	NA	1966-08-07T00:00Z	1966	8	7	NA	NA	NA	NA	US	Oregon	[Lane]	NA	"Willamette National Forest, Quaking Aspen Swamp Botanical Area, between logging road and swamp."	NA	NA	NA	NA	NA	NA	NA	44.0631	-122.0917	804.67	NA	NA	NA	NA	R. McP. Brown	Abies amabilis Douglas ex J. Forbes
51738860	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC53053	NA	W.F. McCulloch	NA	1945-08-15T00:00Z	1945	8	15	NA	NA	NA	NA	US	Oregon	Deschutes	NA	"South Sister Mt., Central Cascades, west of Bend."	NA	NA	NA	NA	NA	NA	NA	44.101	-121.7668	4828.03	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738349	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE38623	NA	Orlin L. Ireland	NA	1945-09-03T00:00Z	1945	9	3	NA	NA	NA	NA	US	Oregon	Lane	NA	Obsidian Trail; Three Sisters Wilderness.	NA	NA	NA	NA	NA	NA	NA	44.1897	-121.8519	9656.06	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738769	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC193820	NA	Maxine M. Thompson	NA	1995-09-16T00:00Z	1995	9	16	NA	NA	NA	NA	US	Oregon	Lane	NA	"along Forest Rd. 2649 a few mi. east of Highway 126, and about 30 yds. from Fingerboard Trailhead parking area."	NA	NA	NA	NA	NA	NA	NA	44.2021	-121.9433	201.17	NA	NA	NA	NA	"Thompson, M.M."	Abies amabilis Douglas ex J. Forbes
51738526	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE67018	NA	Orlin L. Ireland	NA	1946-09-29T00:00Z	1946	9	29	NA	NA	NA	NA	US	Oregon	Lane	NA	"West Lava Camp, Willamette N.F. Highway 242."	NA	NA	NA	NA	NA	NA	NA	44.2468	-121.8433	1609.34	NA	NA	NA	NA	"Ireland, O."	Abies amabilis Douglas ex J. Forbes
51738222	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE12363	NA	Orlin L. Ireland	NA	1949-09-29T00:00Z	1949	9	29	NA	NA	NA	NA	US	Oregon	Lane	NA	West Lava Camp.	NA	NA	NA	NA	NA	NA	NA	44.2468	-121.8433	1609.34	NA	NA	NA	NA	"Ireland, O."	Abies amabilis Douglas ex J. Forbes
51738958	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC80434	NA	A.N. Steward	NA	1951-10-13T00:00Z	1951	10	13	NA	NA	NA	NA	US	Oregon	Linn	NA	Tombstone Prairie.	NA	NA	NA	NA	NA	NA	NA	44.3953	-122.1369	804.67	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738855	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC52935	NA	Helen M. Gilkey	NA	1945-06-28T00:00Z	1945	6	28	NA	NA	NA	NA	US	Oregon	Linn	NA	Santiam Hwy.	NA	NA	NA	NA	NA	NA	NA	44.3974	-122.4163	273000	NA	NA	NA	NA	"Gilkey, H."	Abies amabilis Douglas ex J. Forbes
51738561	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC105074	NA	M.W. Nielson	NA	1952-10-18T00:00Z	1952	10	18	NA	NA	NA	NA	US	Oregon	[Linn]	NA	"Tombstone Prairie, Cascade Mts., Highway 20."	NA	NA	NA	NA	NA	NA	NA	44.399	-122.135	804.67	NA	NA	NA	NA	"Nielson, M."	Abies amabilis Douglas ex J. Forbes
51738970	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC83835	NA	A.N. Steward	NA	1952-10-18T00:00Z	1952	10	18	NA	NA	NA	NA	US	Oregon	Linn	NA	"Tombstone Prairie, S. Santiam Highway (Rte. 20)."	NA	NA	NA	NA	NA	NA	NA	44.399	-122.1349	804.67	NA	NA	NA	NA	"Steward, A."	Abies amabilis Douglas ex J. Forbes
51738959	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC80435	NA	A.N. Steward	NA	1951-10-13T00:00Z	1951	10	13	NA	NA	NA	NA	US	Oregon	Linn	NA	near Santiam Summit.	NA	NA	NA	NA	NA	NA	NA	44.4022	-121.8503	804.67	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738765	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC193190	NA	Maxine M. Thompson	NA	1995-08-31T00:00Z	1995	8	31	NA	NA	NA	NA	US	Oregon	Linn	NA	"in woods, along Pacific Crest Trail south of Highway 20."	NA	NA	NA	NA	NA	NA	NA	44.42	-121.8554	201.17	NA	NA	NA	NA	"Thompson, M.M."	Abies amabilis Douglas ex J. Forbes
51738914	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC69680	NA	A.R. Aller	NA	1948-09-16T00:00Z	1948	9	16	NA	NA	NA	NA	US	Oregon	Linn	NA	Snow Peak.	NA	NA	NA	NA	NA	NA	NA	44.6308	-122.5822	1609.34	NA	NA	NA	NA	"Chambers, K."	Abies amabilis Douglas ex J. Forbes
51738766	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC193278	NA	Richard R. Halse	NA	1998-09-22T00:00Z	1998	9	22	NA	NA	NA	NA	US	Oregon	Linn	NA	"Cascade Range, Willamette National Forest, Bruno Meadows, along F.S. Road 2234 about 5 air miles southeast of Idanha."	NA	NA	NA	NA	NA	NA	NA	44.6476	-122.0028	804.67	NA	NA	NA	NA	"Halse, R."	Abies amabilis Douglas ex J. Forbes
51738734	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC184564	NA	Richard R. Halse	NA	1995-10-19T00:00Z	1995	10	19	NA	NA	NA	NA	US	Oregon	Linn	NA	"Cascade Range, Willamette National Forest, Bruno Meadows, along Forest Service Road 2234, about 5 airline miles SE of Idanha."	NA	NA	NA	NA	NA	NA	NA	44.6476	-122.0028	804.67	NA	NA	NA	NA	"Halse, R."	Abies amabilis Douglas ex J. Forbes
51738767	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC193336	NA	Richard R. Halse	NA	1998-09-22T00:00Z	1998	9	22	NA	NA	NA	NA	US	Oregon	Linn	NA	"Cascade Range, Willamette National Forest, Bruno Meadows, along F.S. Road 2234 about 5 air miles southeast of Idanha."	NA	NA	NA	NA	NA	NA	NA	44.6476	-122.0028	804.67	NA	NA	NA	NA	"Halse, R."	Abies amabilis Douglas ex J. Forbes
1258020198	MO	MO	Tropicos	MOBOT	PRESERVED_SPECIMEN	100681454	Townesmith 557	Andrew Townesmith|Tracy Scott	NA	2006-07-29T00:00Z	2006	7	29	NA	NA	NA	NA	US	Oregon	Marion	NA	"Willamette National Forest, Detroit Ranger District. Along Forest Service road 2233, 7.8 miles from Route 22. Near McCoy Creek Winter Sports Shelter. T10S R7E S9 and S10."	NA	NA	NA	NA	NA	NA	NA	44.72528	-123.9675	NA	NA	NA	NA	NA	A. Townesmith	Abies amabilis Douglas ex J. Forbes
51739086	OSC	WILLU	NA	NA	PRESERVED_SPECIMEN	WILLU29395	NA	M.E. Peck	NA	1951-07-07T00:00Z	1951	7	7	NA	NA	NA	NA	US	Oregon	[Marion]	NA	S.E. of Detroit.	NA	NA	NA	NA	NA	NA	NA	44.7311	-122.138	804.67	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738672	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC121050	NA	Oliver Matthews	NA	1966-08-03T00:00Z	1966	8	3	NA	NA	NA	NA	US	Oregon	Polk	NA	Riley Peak.	NA	NA	NA	NA	NA	NA	NA	44.8886	-123.6069	1609.34	NA	NA	NA	NA	"Matthews, O."	Abies amabilis Douglas ex J. Forbes
51738811	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC35953	NA	E.L. Evinger	NA	1927-07-21T00:00Z	1927	7	21	NA	NA	NA	NA	US	Oregon	[Clackamas]	NA	"Mt. Hood National Forest, Veda Lake."	NA	NA	NA	NA	NA	NA	NA	45.2561	-121.785	4828.03	NA	NA	NA	NA	Kenton L. Chambers	Abies amabilis Douglas ex J. Forbes
51738655	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC113783	NA	"W.L. Stern, W. Weber, Peter Dorris"	NA	1962-08-24T00:00Z	1962	8	24	NA	NA	NA	NA	US	Oregon	Clackamas	NA	"opposite Government Camp, along Hwy. 26, Mt. Hood National Forest."	NA	NA	NA	NA	NA	NA	NA	45.3042	-121.7536	402.34	NA	NA	NA	NA	"Stern, W."	Abies amabilis Douglas ex J. Forbes
51738682	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC129655	NA	K.L. Chambers	NA	1968-09-24T00:00Z	1968	9	24	NA	NA	NA	NA	US	Oregon	Clackamas	NA	"Hwy. 26, about 2.5 miles west of Government Camp, Mt. Hood."	NA	NA	NA	NA	NA	NA	NA	45.31	-121.8058	1609.34	NA	NA	NA	NA	"Chambers, K."	Abies amabilis Douglas ex J. Forbes
51738247	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE1915	NA	Lilla Leach	NA	1927-07-31T00:00Z	1927	7	31	NA	NA	NA	NA	US	Oregon	Hood River	NA	high ridge east of Elk Meadows.	NA	NA	NA	NA	NA	NA	NA	45.3441	-121.6146	1609.34	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738248	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE1916	NA	Lilla Leach	NA	1927-07-31T00:00Z	1927	7	31	NA	NA	NA	NA	US	Oregon	Hood River	NA	Elk Meadows.	NA	NA	NA	NA	NA	NA	NA	45.3442	-121.6161	402.34	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738684	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC136667	NA	K.L. Chambers	NA	1971-07-29T00:00Z	1971	7	29	NA	NA	NA	NA	US	Oregon	Clatsop	NA	Onion Peak.	NA	NA	NA	NA	NA	NA	NA	45.8196	-123.8941	804.67	NA	NA	NA	NA	"Chambers, K."	Abies amabilis Douglas ex J. Forbes
51738228	OSC	ORE	NA	NA	PRESERVED_SPECIMEN	ORE1893	NA	J.R. Patterson	NA	1928-07-10T00:00Z	1928	7	10	NA	NA	NA	NA	US	Oregon	Clatsop	NA	Saddle Mt.	NA	NA	NA	NA	NA	NA	NA	45.9692	-123.6842	1609.34	NA	NA	NA	NA	"Patterson, J."	Abies amabilis Douglas ex J. Forbes
51738856	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC52983	NA	F.H. Smith	NA	1940-06-10T00:00Z	1940	6	10	NA	NA	NA	NA	US	Oregon	Clatsop	NA	Saddle Mt.	NA	NA	NA	NA	NA	NA	NA	45.9692	-123.6842	1609.34	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51739080	OSC	WILLU	NA	NA	PRESERVED_SPECIMEN	WILLU26498	NA	Oliver Matthews	NA	NA	NA	NA	NA	NA	NA	NA	NA	US	Oregon	Clatsop or Columbia	NA	north side of Clatskanie Mt. near Clatskanie-Columbia Co. line.	NA	NA	NA	NA	NA	NA	NA	46.0667	-123.2831	1609.34	NA	NA	NA	NA	"Liston, A."	Abies amabilis Douglas ex J. Forbes
51738850	OSC	OSC	NA	NA	PRESERVED_SPECIMEN	OSC48920	NA	Olivia V. Mattius	NA	1944-04-20T00:00Z	1944	4	20	NA	NA	NA	NA	US	Oregon	Columbia	NA	north slope Clatskanie Mtn.	NA	NA	NA	NA	NA	NA	NA	46.0902	-123.2906	804.67	NA	NA	NA	NA	O.V.M.	Abies amabilis Douglas ex J. Forbes
1097652909	NY	NA	NA	NA	PRESERVED_SPECIMEN	17691	s.n.	M. W. Gorman	NA	1923-10-04T00:00Z	1923	10	4	NA	NA	NA	NA	US	Washington	Yakima Co.	NA	"Cold Spring, Mt. Adams"	NA	NA	NA	NA	NA	NA	NA	46.12694	-117.39194	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678549	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23904	NA	E. Hunn	NA	1976-09-29T00:00Z	1976	9	29	NA	NA	NA	NA	US	Washington	Yakima	NA	"Yakima Indian Nation, above Howard Lake, 45 miles west of White Swan."	NA	NA	NA	NA	NA	NA	NA	46.39731	-121.37421	NA	NA	NA	NA	NA	Meilleur	Abies amabilis Douglas ex J. Forbes
441678695	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37830	NA	E. Hunn	NA	1976-09-29T00:00Z	1976	9	29	NA	NA	NA	NA	US	Washington	Yakima	NA	"Yakima Indian Nation, above Howard Lake, 45 miles west of White Swan."	NA	NA	NA	NA	NA	NA	NA	46.39731	-121.37421	NA	NA	NA	NA	NA	Meilleur	Abies amabilis Douglas ex J. Forbes
891075021	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	62590	NA	Robert Marsh	NA	2012-03-31T00:00Z	2012	3	31	12-03-31	NA	NA	NA	US	NA	NA	NA	NA	"Longmire, WA Mt. Rainier national park"	NA	NA	NA	NA	NA	NA	46.7516	-121.81586	438	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678545	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	23900	NA	J. W. Thompson	NA	NA	1957	8	NA	NA	NA	NA	NA	US	Washington	Pierce	NA	"By road to Corrall Pass, Snoqualmie National Forest."	NA	NA	NA	NA	NA	NA	NA	46.75667	-122.05472	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678692	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37827	NA	J. William Thompson	NA	NA	1957	8	NA	NA	NA	NA	NA	US	Washington	Pierce	NA	"In deep forest by road to Corrall Pass, Snoqualmie National Forest."	NA	NA	NA	NA	NA	NA	NA	46.75667	-122.05472	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1052603541	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	1157456	NA	podiceps	NA	2014-07-09T00:00Z	2014	7	9	14-07-09	NA	NA	NA	US	NA	NA	NA	NA	Wonderland Trail near Louise Lake	NA	NA	NA	NA	NA	NA	46.76987	-121.7155	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
441678640	UWBM	Plants	NA	NA	PRESERVED_SPECIMEN	37699	NA	A. S. Pope	NA	1904-08-08T00:00Z	1904	8	8	NA	NA	NA	NA	US	Washington	Pierce	NA	Mount Rainier.	NA	NA	NA	NA	NA	NA	NA	46.85163	-121.76092	NA	NA	NA	NA	NA	J. B. Flett	Abies amabilis Douglas ex J. Forbes
1097464392	NY	NA	NA	NA	PRESERVED_SPECIMEN	17696	1683a	F. G. Meyer	NA	1939-07-18T00:00Z	1939	7	18	NA	NA	NA	NA	US	Washington	Thurston Co.	NA	In the Black Hills	NA	NA	NA	NA	NA	NA	NA	46.91833	-123.1775	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
1052568893	iNaturalist	Observations	iNaturalist research-grade observations	NA	HUMAN_OBSERVATION	668251	NA	podiceps	NA	2013-09-01T00:00Z	2013	9	1	13-09-01	NA	NA	NA	US	NA	NA	NA	NA	Sunrise Point Overlook	NA	NA	NA	NA	NA	NA	46.91962	-121.5695	NA	NA	NA	NA	NA	NA	Abies amabilis Douglas ex J. Forbes
