gbifID	institutionCode	basisOfRecord	recordNumber	recordedBy	eventDate	year	month	day	verbatimEventDate	habitat	fieldNotes	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	decimalLatitude	decimalLongitude	scientificName
185829614	CS	PRESERVED_SPECIMEN	NA	J Walters	NA	NA	NA	NA	NA	NA	NA	US	Colorado	Jefferson County	NA	"United States, Colorado,Around the picnic table and geologic interest location at Red Rocks Park, Morrison"	NA	NA	39.654	-105.191	Achillea millefolium L.
185829626	CS	PRESERVED_SPECIMEN	NA	B.E. Nelson	NA	NA	NA	NA	NA	NA	NA	US	Colorado	Jackson County	NA	"United States, Colorado,North-central CO: Medicine Bow Mountains: along South fork Canadian River ca 1/4 - 1/2 mi S of the confluence, ca 6 air mi N of Gould; ca 16 air mi SE of Walden."	NA	NA	NA	NA	Achillea millefolium L.
172299631	EKY	UNKNOWN	NA	Patricia A. Smith	NA	NA	NA	NA	NA	NA	NA	US	NA	Shelby	NA	Open field behind Hill n' Dale subdivision near KY 55; 2 mi. W of Shelbyville	NA	NA	NA	NA	Achillea millefolium L.
172299679	EKY	UNKNOWN	NA	Johnnie B. Varner	NA	NA	NA	NA	NA	NA	NA	US	NA	Jessamine	NA	"Handy Bend on the Kentucky River, 12 km S of Wilmore, KY; Shakertown property"	NA	NA	NA	NA	Achillea millefolium L.
172299698	EKY	UNKNOWN	NA	Jeffrey D. Sole	NA	NA	NA	NA	NA	NA	NA	US	NA	Letcher	NA	"Lilley Cornett Woods, SW of Whitesburg near Skyline, about 8 mi. SE of KY 7 on Rte. 1103"	NA	NA	NA	NA	Achillea millefolium L.
172299839	EKY	UNKNOWN	NA	Kenneth A. Nicely	NA	NA	NA	NA	NA	NA	NA	US	NA	warren	NA	"Area above dam at Shanty Hollow Lake, ca. 15 mi. north of Bowling Green; note variations in serrations of ligulate corollas."	NA	NA	NA	NA	Achillea millefolium L.
172299858	EKY	UNKNOWN	NA	"John MacGregor, Steven Rice"	NA	NA	NA	NA	NA	NA	NA	US	NA	Franklin	NA	Smithers Bottom	NA	NA	NA	NA	Achillea millefolium L.
172300238	EKY	UNKNOWN	NA	TJ Weckman	NA	NA	NA	NA	NA	NA	NA	US	NA	Fayette	NA	"along tributary of S Elkhorn Creek; end of Saybrook Rd., Lexington"	NA	NA	NA	NA	Achillea millefolium L.
172323940	MISS	UNKNOWN	NA	S. B. Jones with J. Shirley & E. Cilburn	NA	NA	NA	NA	NA	NA	NA	US	NA	Clarke	NA	NA	NA	NA	NA	NA	Achillea millefolium L.
172381469	NCSC	UNKNOWN	NA	Margaret Holman	NA	NA	NA	NA	NA	NA	NA	US	North Carolina	Wake	NA	Roadside ditch.	NA	NA	NA	NA	Achillea millefolium L.
174459257	NMC	PRESERVED_SPECIMEN	NA	F. Bartlett	NA	1908	8	NA	NA	NA	NA	US	New Mexico	Sandoval	NA	Pajarito Park	NA	NA	NA	NA	Achillea millefolium L.
174459536	UNM	PRESERVED_SPECIMEN	NA	W.L. Wagner and D. Sabo	1976-08-01T00:00Z	1976	8	1	NA	NA	NA	US	New Mexico	Lincoln	NA	"Capitan Mountains, along Forest Service Road 56"	NA	NA	33.61332	-105.47698	Achillea millefolium L.
175892993	Herbarium	PRESERVED_SPECIMEN	NA	"C.T. Mason, Jr."	NA	1961	8	NA	NA	NA	NA	US	Arizona	Apache County	NA	base of Mountain rd from Lukachukai to Red Rock over the Chuska Mountains; south side of Mountains. along stream near bridge.	NA	NA	36.4861	-109.0954	Achillea millefolium L.
175894428	Herbarium	PRESERVED_SPECIMEN	NA	M.D. Robinson	NA	1966	8	NA	NA	NA	NA	US	Arizona	Cochise County	NA	"Fly Peak Lookout, Fly Peak. Chiricahua Mountains Meadow on Top. ."	NA	NA	31.8729	-109.2837	Achillea millefolium L.
176866403	KU	PRESERVED_SPECIMEN	NA	Harry E Ahles	1977-06-19T00:00Z	1977	6	19	NA	NA	NA	US	Massachusetts	Hampshire	NA	Hadley	NA	NA	42.34167	-72.58889	Achillea millefolium L.
187483768	LSU	UNKNOWN	NA	"Marionneaux, Liz A."	NA	NA	NA	NA	NA	NA	NA	US	Louisiana	Assumption Parish	NA	Paincourtville	NA	NA	0	0	Achillea millefolium L.
1140857846	Naturalis	PRESERVED_SPECIMEN	NA	Heller  AA	1902-07-14T00:00Z	1902	7	14	1902-07-14	NA	NA	US	NA	NA	NA	"California, Lake County. Foothills south of Mt. Sanhedrin, midway between Potter Valley and Hullville."	NA	NA	NA	NA	Achillea millefolium L.
118616059	ASU	PRESERVED_SPECIMEN	NA	WL Minckley	1977-07-05T00:00Z	1977	7	5	NA	NA	NA	US	Arizona	Greenlee County	NA	29.5 mi north Morenci; on Coronado Trail	NA	NA	NA	NA	Achillea millefolium L.
118616102	ASU	PRESERVED_SPECIMEN	NA	Harry Tate	1966-07-25T00:00Z	1966	7	25	NA	NA	NA	US	Arizona	Pima County	NA	Catalina Mountains near Rose Lake	NA	NA	NA	NA	Achillea millefolium L.
118616199	ASU	PRESERVED_SPECIMEN	NA	N Woolsey	1962-09-18T00:00Z	1962	9	18	NA	NA	NA	US	Arizona	Yavapai County	NA	Beaver Creek	NA	NA	NA	NA	Achillea millefolium L.
894980034	University of Lethbridge	PRESERVED_SPECIMEN	NA	2016 W. Blais	1969-07-22T00:00Z	1969	7	22	NA	rocky opening	NA	CA	Alberta	NA	NA	100 yds west of Bertha Bay turn-off	NA	4700'	NA	NA	Achillea millefolium L.
894980047	University of Lethbridge	PRESERVED_SPECIMEN	NA	2767 Job Kuijt	1968-07-11T00:00Z	1968	7	11	NA	Grassy cliffs and vicinity	NA	CA	British Columbia	NA	NA	"Hornby Island, Gravelly Bay"	NA	NA	NA	NA	Achillea millefolium L.
888418029	US	PRESERVED_SPECIMEN	10	D. A. Bell	1983-07-07T00:00Z	1983	7	7	07-Jul-83	Close to stream	NA	US	Maryland	Prince Georges	NA	Beltsville powerline near I-95 and Powder Mill Road	NA	NA	39.0347	-76.9078	Achillea millefolium L.
888418111	US	PRESERVED_SPECIMEN	19988	O. Degener & A. B. Greenwell	1949-08-20T00:00Z	1949	8	20	20-Aug-49	NA	NA	US	Hawaii	Hawaii	NA	Near Puu Huluhulu	NA	NA	NA	NA	Achillea millefolium L.
888418115	US	PRESERVED_SPECIMEN	SOS ref. number NM930N-25	"T. Robbins, L. Ward & E. Borodkin"	2010-10-19T00:00Z	2010	10	19	19-Oct-10	Geology: glacial. Soil texture: silt	NA	US	New Mexico	Sandoval	NA	"Forest Service road 376, outside La Cueva off of Hwy 126"	NA	NA	35.85	-106.68728	Achillea millefolium L.
888418123	US	PRESERVED_SPECIMEN	3407	P. M. Peterson & C. R. Annable	1985-06-21T00:00Z	1985	6	21	21-Jun-85	"Open slopes with Calamagrostis rubescens, Artemisia tridentata var. vaseyana and Festuca idahoensis, some scattered"	NA	US	Washington	Ferry	NA	"Kettle Range Survey, Colville National Forest, Site K5, route up to Columbia Mountain."	NA	NA	NA	NA	Achillea millefolium L.
891025368	iNaturalist	HUMAN_OBSERVATION	NA	yarnallj	2013-06-22T18:06Z	2013	6	22	Sat Jun 22 2013 09:06:58 GMT-0700 (PDT)	NA	NA	US	NA	NA	NA	NA	"Tahoe National Forest, Truckee, California, US"	NA	39.43199	-120.24069	Achillea millefolium L.
891090295	iNaturalist	HUMAN_OBSERVATION	NA	Tony Gerard	2012-07-23T00:00Z	2012	7	23	12-07-23	NA	NA	US	NA	NA	NA	NA	"Wildcat Bluff, Johnson county, Illinois, U.S.A."	NA	37.37704	-88.93022	Achillea millefolium L.
891140488	iNaturalist	HUMAN_OBSERVATION	NA	Chris Cook	2013-04-13T00:00Z	2013	4	13	13-04-13	NA	NA	US	NA	NA	NA	NA	"Sunol Regional Wilderness, CA, US"	NA	37.51138	-121.82325	Achillea millefolium L.
891173408	iNaturalist	HUMAN_OBSERVATION	NA	"Lynn Watson, Santa Barbara"	2013-06-19T21:28Z	2013	6	19	13-06-19 12:28	NA	NA	US	NA	NA	NA	NA	"Waldo Road, O'Brien, Oregon "	NA	42.05963	-123.64596	Achillea millefolium L.
78345017	CMN	PRESERVED_SPECIMEN	NA	"Raup, H.M.; Correll, D.S."	1943-06-28T00:00Z	1943	6	28	NA	NA	NA	CA	British Columbia	NA	NA	"Alaska Highway (BC), Vicinity of Beatton R."	NA	NA	57.083	-122.583	Achillea millefolium L.
859262367	KSTC	PRESERVED_SPECIMEN	NA	"Daum, Kermit"	1962-06-23T00:00Z	1962	6	23	NA	NA	NA	US	Kansas	Sedgwick	NA	"Derby, NE"	NA	NA	NA	NA	Achillea millefolium L.
859262413	KSTC	PRESERVED_SPECIMEN	NA	"Carter, Jack"	1957-06-18T00:00Z	1957	6	18	NA	NA	NA	US	Iowa	Lyon	NA	"T99, R39, Sec 27, E1/2"	NA	NA	NA	NA	Achillea millefolium L.
859262434	KSTC	PRESERVED_SPECIMEN	NA	"Lawrence, Marilyn"	1974-07-30T00:00Z	1974	7	30	NA	NA	NA	US	Kansas	Meade	NA	Meade County	NA	NA	NA	NA	Achillea millefolium L.
859262469	KSTC	PRESERVED_SPECIMEN	NA	"Stephens, H."	1959-05-15T00:00Z	1959	5	15	NA	NA	NA	US	Kansas	Labette	NA	"Chetopa, 7 mi W"	NA	NA	37.04792	-95.22606	Achillea millefolium L.
813303434	Royal Ontario Museum (ROM)	PRESERVED_SPECIMEN	NA	"Robson, T.; Catling, P.M.; Roberts, M.; McKay, S.M."	1974-07-15T00:00Z	1974	7	15	NA	NA	NA	CA	Ontario	NA	NA	"Scarborough, ca. 0.5 mi W of mouth of Highland Creek, along a railway track"	NA	NA	43.76667	-79.15	Achillea millefolium L.
85473484	BC	PRESERVED_SPECIMEN	NA	D.G. Huttleston	NA	NA	NA	NA	NA	NA	NA	US	Ny	NA	NA	Tompkins County. Open field Cornell Univ. Campus	NA	NA	NA	NA	Achillea millefolium L.
918809301	University of British Columbia	PRESERVED_SPECIMEN	4910	Helen Kennedy; Fred R. Ganders; Melanie Marshall; Les Goertzen	1995-07-20T00:00Z	1995	7	20	1995 Jul 20	"on dry slope in full sun above moister swale with Sidalcea,scattered but common"	NA	CA	British Columbia	NA	NA	"Kamloops, Batchelor Range, Duck Pond, 8.1 km north from Y junction (with road going west toward Batchelor Hill),"	NA	800-850 m	50.79583	-120.39361	Achillea millefolium L.
918830713	University of British Columbia	PRESERVED_SPECIMEN	114	Alice Holman	1916-06-13T00:00Z	1916	6	13	1916 Jun 13	NA	NA	CA	British Columbia	NA	NA	"riondel, Kootenay District"	NA	NA	49.75	-116.68333	Achillea millefolium L.
918830732	University of British Columbia	PRESERVED_SPECIMEN	17-May	B. O'Connor	1939-08-22T00:00Z	1939	8	22	1939 Aug 22	"clearing on hill,leafy loamy soil"	NA	CA	Alberta	NA	NA	"south end of astoten lake, elk Island National Park, lamont"	NA	NA	NA	NA	Achillea millefolium L.
918830737	University of British Columbia	PRESERVED_SPECIMEN	111.2	A.S. Harrison	1966-07-18T00:00Z	1966	7	18	1966 Jul 18	low rocky outcrop on beach	NA	CA	British Columbia	NA	NA	"south of anderson hill, mcneill bay, Vancouver Island"	NA	0-33 m	NA	NA	Achillea millefolium L.
918830880	University of British Columbia	PRESERVED_SPECIMEN	64	Marc Bell; John Davidson	1957-07-15T00:00Z	1957	7	15	1957 Jul 15	open rocky slope	NA	CA	British Columbia	NA	NA	"Flathead Road, mile 14"	NA	4900 ft	48.99979254	-114.0007388	Achillea millefolium L.
918830921	University of British Columbia	PRESERVED_SPECIMEN	451	R. Graham	1930-07-14T00:00Z	1930	7	14	1930 Jul 14	NA	NA	CA	British Columbia	NA	NA	moberly	NA	NA	NA	NA	Achillea millefolium L.
918934642	University of British Columbia	PRESERVED_SPECIMEN	4881	Helen Kennedy; Fred R. Ganders; Lindsay Thacker	1995-06-01T00:00Z	1995	6	1	1995 Jun 01	"Open, exposed, south-facing slope above the Fraser River."	NA	CA	British Columbia	NA	NA	"Fraser-Cheam Regional District, Hope."	NA	200 m	49.36667	-121.45	Achillea millefolium L.
919128486	University of Manitoba	PRESERVED_SPECIMEN	6175	H. J. Scoggan	1949-07-26T00:00Z	1949	7	26	NA	Large landslide gully in clay banks of Silurian formation. Shallow pools	NA	CA	Manitoba	NA	NA	York Factory: large landslide gully in clay banks of Silurian formation about 3 mi. above Hudson's Bay Post	NA	NA	56.99998905	-92.30012142	Achillea millefolium L.
919129412	University of Manitoba	PRESERVED_SPECIMEN	26	Rick Stardom	1971-06-17T00:00Z	1971	6	17	NA	High ground and rock ridges	NA	CA	Manitoba	NA	NA	Conley Bay SW of Wallace Lake	NA	NA	51.03291039	-95.33317654	Achillea millefolium L.
919135530	University of Manitoba	PRESERVED_SPECIMEN	47	Jennifer Shay	1958-07-03T00:00Z	1958	7	3	NA	road side clearing	NA	CA	Manitoba	NA	NA	"Delta Marsh, Lake Manitoba"	NA	NA	50.1848947	-98.20526402	Achillea millefolium L.
920183863	naturgucker	HUMAN_OBSERVATION	NA	-78194139	2014-02-13T00:00Z	2014	2	13	NA	NA	NA	US	NA	NA	NA	Pescadero	NA	NA	37.25827	-122.4022	Achillea millefolium L.
441679305	UWBM	PRESERVED_SPECIMEN	NA	Sarah Gage	2003-07-25T00:00Z	2003	7	25	NA	NA	NA	US	Washington	Okanogan	NA	"Okanogan National Forest.  Goat Peak Trail, about 1/4 mile north (below) peak/lookout, along trail.  Accuracy 23?."	NA	NA	48.63482	-120.40277	Achillea millefolium L.
441679420	UWBM	PRESERVED_SPECIMEN	NA	Jessie Johanson	2001-06-15T00:00Z	2001	6	15	NA	NA	NA	US	Washington	Skamania	NA	"Sleeping Beauty outcrop, steep trail starts at about 3500' in mixed conifer woods."	NA	NA	46.09327	-121.65012	Achillea millefolium L.
441679680	UWBM	PRESERVED_SPECIMEN	NA	Peter Dunwiddie	2005-04-26T00:00Z	2005	4	26	NA	NA	NA	US	Washington	San Juan	NA	San Juan Islands National Wildlife Refuge and Wilderness Area.  Boulder Island.	NA	NA	48.432	-122.80263	Achillea millefolium L.
441679736	UWBM	PRESERVED_SPECIMEN	NA	Peter F. Zika	2005-05-28T00:00Z	2005	5	28	NA	NA	NA	US	Washington	San Juan	NA	San Juan Islands National Wildlife Refuge and Wilderness Area.  Rim Island.	NA	NA	48.48152	-122.82658	Achillea millefolium L.
441679873	UWBM	PRESERVED_SPECIMEN	NA	Sarah Gage	1996-06-09T00:00Z	1996	6	9	NA	NA	NA	US	Oregon	Lake	NA	"Hart Mountain National Wildlife Refuge; Poker Jim Ridge; east side of ridge, above Poker Jim Spring."	NA	NA	42.5	-119.81667	Achillea millefolium L.
441680023	UWBM	PRESERVED_SPECIMEN	NA	John Floberg	2006-09-07T00:00Z	2006	9	7	NA	NA	NA	US	Washington	San Juan	NA	San Juan Islands.  Posey Island.	NA	NA	48.6184	-123.16753	Achillea millefolium L.
441680024	UWBM	PRESERVED_SPECIMEN	NA	Peter Dunwiddie	2006-09-07T00:00Z	2006	9	7	NA	NA	NA	US	Washington	San Juan	NA	San Juan Islands.  Little McConnell Island; small island (1.3 acre) connected to McConnell Island by beach at low tide.	NA	NA	48.59878	-123.02578	Achillea millefolium L.
441680060	UWBM	PRESERVED_SPECIMEN	NA	Linda Brooking	2006-07-08T00:00Z	2006	7	8	NA	NA	NA	US	Washington	Kittitas	NA	Wenatchee National Forest. South side of Haney Meadow.	NA	NA	47.31178	-120.53222	Achillea millefolium L.
441680069	UWBM	PRESERVED_SPECIMEN	NA	Sheila Olmstead	2006-07-08T00:00Z	2006	7	8	NA	NA	NA	US	Washington	Kittitas	NA	Wenatchee National Forest. Vicinity of Swauk Creek Camground.	NA	NA	47.32847	-120.65327	Achillea millefolium L.
441680131	UWBM	PRESERVED_SPECIMEN	NA	Phil Green	2009-05-27T00:00Z	2009	5	27	NA	NA	NA	US	Washington	San Juan	NA	"San Juan Islands National Wildlife Refuge and Wilderness Area. Flower Island, east of Lopez Island."	NA	NA	48.54536	-122.8539	Achillea millefolium L.
441680166	UWBM	PRESERVED_SPECIMEN	NA	R. G. Olmstead	2007-07-20T00:00Z	2007	7	20	NA	NA	NA	US	Oregon	Harney	NA	"Steens Mountain, East Rim Overlook."	NA	NA	42.66613	-118.56518	Achillea millefolium L.
1054803021	University of British Columbia	PRESERVED_SPECIMEN	618	E.R. Manton; K. McGrath; J. Shiller	2011-07-12T00:00Z	2011	7	12	2011 Jul 12	NA	NA	CA	British Columbia	NA	NA	"Okanagan-Similkameen Regional District, Kettle Valley Rail Trail near Link Lake Forest Recreation Site"	NA	1108 m	NA	NA	Achillea millefolium L.
1087306246	"Instituto de Bot̢nica, IBT"	PRESERVED_SPECIMEN	193	"Busey, P"	1972-05-25T00:00Z	1972	5	25	NA	NA	NA	US	Missouri	NA	NA	NA	NA	NA	0	0	Achillea millefolium L.
883406164	University of Alberta Museums	PRESERVED_SPECIMEN	4071	"Fabijan, Dorothy M. | Pigott, Kailli"	2009-08-11T00:00Z	2009	8	11	09-08-11	open; meadow; grassy; slope (s)	NA	CA	Alberta	NA	NA	NA	"Coral Creek Trail west of highway 11 along Cline River. Open meadow, grassy, gentle east-facing slope."	1420 m (GPS elevation)	52.16247	-116.50706	Achillea millefolium L.
883378233	University of Alberta Museums	PRESERVED_SPECIMEN	2605	"Fabijan, Dorothy M."	2007-07-10T00:00Z	2007	7	10	07-07-10	slope (s); burn; rock (y)	NA	CA	Alberta	Kootenay Plains Ecological Reserve	NA	Two O'Clock Creek	Kootenay Plains Ecological Reserve. Two O'Clock Creek ridge trail northwest of campground; about 100 m north of creek crossing.  Very steep SE facing slope below rock outcrop in burn area.	1444 m	52.06708	-116.43072	Achillea millefolium L.
1051994548	Harvard University	PRESERVED_SPECIMEN	NA	R. A. Ware	NA	NA	NA	NA	30-May-11	NA	NA	US	Rhode Island	Providence County	Cumberland	Cumberland	NA	NA	NA	NA	Achillea millefolium L.
1051999132	Harvard University	PRESERVED_SPECIMEN	19269	M. L. Fernald & B. Long	NA	NA	NA	NA	14-Aug-19	NA	NA	US	Massachusetts	Barnstable County	Chatham	Chatham	NA	NA	NA	NA	Achillea millefolium L.
1051999825	Harvard University	PRESERVED_SPECIMEN	NA	F. F. Forbes	NA	NA	NA	NA	May 28 1913	NA	NA	US	Massachusetts	Franklin County	Shelburne	Shelburne	NA	NA	NA	NA	Achillea millefolium L.
1052001612	Harvard University	PRESERVED_SPECIMEN	NA	C. F. Batchelder	NA	NA	NA	NA	30-Jun-13	NA	NA	US	New Hampshire	Cheshire County	Walpole	Walpole	NA	NA	NA	NA	Achillea millefolium L.
1051985316	Harvard University	PRESERVED_SPECIMEN	NA	E. F. Fletcher & C. A. Weatherby	NA	NA	NA	NA	"25 June, 1908"	NA	NA	US	Massachusetts	Middlesex County	Westford	Westford	NA	NA	NA	NA	Achillea millefolium L.
1051986368	Harvard University	PRESERVED_SPECIMEN	NA	W. H. Manning	NA	NA	NA	NA	Sept 5 '07	NA	NA	US	Massachusetts	Middlesex County	Billerica	Billerica	NA	NA	NA	NA	Achillea millefolium L.
1051979422	Harvard University	PRESERVED_SPECIMEN	9332	C. Schweinfurth	NA	NA	NA	NA	18-Jul-18	NA	NA	US	Massachusetts	NA	NA	North Easton	NA	NA	NA	NA	Achillea millefolium L.
1051983536	Harvard University	PRESERVED_SPECIMEN	2256	M. L. Fernald	NA	NA	NA	NA	13-Jul-09	NA	NA	US	Maine	Washington County	Pembroke	Pembroke	NA	NA	NA	NA	Achillea millefolium L.
1052004011	Harvard University	PRESERVED_SPECIMEN	NA	R. W. Woodward	NA	NA	NA	NA	Sept. 3-1914	NA	NA	US	Connecticut	New London County	Franklin	Franklin	NA	NA	NA	NA	Achillea millefolium L.
1052008918	Harvard University	PRESERVED_SPECIMEN	NA	F. Wilson	NA	NA	NA	NA	"July 2nd, 1899"	NA	NA	US	Connecticut	Hartford County	Glastonbury	Glastonbury	NA	NA	NA	NA	Achillea millefolium L.
1051969733	Harvard University	PRESERVED_SPECIMEN	NA	H. A. Young	NA	NA	NA	NA	"9 July, 1882"	NA	NA	US	Massachusetts	Suffolk County	Revere	Revere	NA	NA	NA	NA	Achillea millefolium L.
1051970617	Harvard University	PRESERVED_SPECIMEN	139-3	G. Peirce	NA	NA	NA	NA	1839	NA	NA	US	Massachusetts	Franklin County	New Salem	New Salem	NA	NA	NA	NA	Achillea millefolium L.
1051972532	Harvard University	PRESERVED_SPECIMEN	NA	E. H. Terry	NA	NA	NA	NA	1903	NA	NA	US	New Hampshire	Coos County	Jefferson	Jefferson	NA	NA	NA	NA	Achillea millefolium L.
727518509	Harvard University	PRESERVED_SPECIMEN	NA	C. K. Allen	1927-07-01T00:00Z	1927	7	1	NA	Meadows	NA	US	Massachusetts	Suffolk County	Boston	The Arnold Arboretum [Jamaica Plain]	NA	NA	NA	NA	Achillea millefolium L.
1051971963	Harvard University	PRESERVED_SPECIMEN	NA	S. N. F. Sanford	NA	NA	NA	NA	"Aug. 3, 1912"	NA	NA	US	Maine	Washington County	Princeton	Princeton	NA	NA	NA	NA	Achillea millefolium L.
1038962102	YPM	PRESERVED_SPECIMEN	4772	Charles H. Bissell	1898-07-20T00:00Z	1898	7	20	NA	NA	NA	US	Connecticut	Hartford County	Southington	NA	NA	NA	41.6049	-72.88	Achillea millefolium L.
1039016615	YPM	PRESERVED_SPECIMEN	NA	Alexander W. Evans	1888-09-28T00:00Z	1888	9	28	NA	NA	NA	US	Connecticut	New Haven County	New Haven	NA	NA	NA	41.3113	-72.9246	Achillea millefolium L.
1038986741	YPM	PRESERVED_SPECIMEN	NA	A. L. Winton	1882-08-01T00:00Z	1882	8	1	NA	NA	NA	US	Connecticut	Fairfield County	Weston	NA	NA	NA	41.2284	-73.3726	Achillea millefolium L.
1038982104	YPM	PRESERVED_SPECIMEN	1	M. Johnson	1973-09-30T00:00Z	1973	9	30	NA	NA	NA	US	Connecticut	New Haven  County	New Haven	Abandoned lot by New Haven linen	NA	NA	41.3114	-72.9247	Achillea millefolium L.
1038937829	YPM	PRESERVED_SPECIMEN	9	Tamra Sullivan	1978-10-21T00:00Z	1978	10	21	NA	NA	NA	US	Connecticut	New Haven County	Hamden	Sleeping Giant	NA	NA	41.3961	-72.9217	Achillea millefolium L.
1038975247	YPM	PRESERVED_SPECIMEN	NA	Charles H. Bissell	1908-09-07T00:00Z	1908	9	7	NA	NA	NA	US	Connecticut	Middlesex County	Saybrook	NA	NA	NA	41.2961	-72.3678	Achillea millefolium L.
1038936573	YPM	PRESERVED_SPECIMEN	NA	Edgar B. Harger	1921-06-11T00:00Z	1921	6	11	NA	NA	NA	US	Connecticut	Hartford County	Burlington	NA	NA	NA	41.7599	-72.9591	Achillea millefolium L.
1052016384	Harvard University	PRESERVED_SPECIMEN	NA	"J. M. Fogg, Jr."	NA	NA	NA	NA	"Oct. 2, 1927"	NA	NA	US	Massachusetts	Dukes County	Gosnold	Gosnold	NA	NA	NA	NA	Achillea millefolium L.
1052017663	Harvard University	PRESERVED_SPECIMEN	NA	R. C. Foster	NA	NA	NA	NA	14-Jul-45	NA	NA	US	Massachusetts	Hampden County	Hampden	Hampden	NA	NA	NA	NA	Achillea millefolium L.
1052021958	Harvard University	PRESERVED_SPECIMEN	1866	A. E. Blewitt	NA	NA	NA	NA	06-Jul-13	NA	NA	US	Connecticut	New Haven County	Waterbury	Waterbury	NA	NA	NA	NA	Achillea millefolium L.
1052023011	Harvard University	PRESERVED_SPECIMEN	20874	S. K. Harris & R. C. Bean	NA	NA	NA	NA	25 Sept. 1959	NA	NA	US	New Hampshire	Rockingham County	Brentwood	Brentwood	NA	NA	NA	NA	Achillea millefolium L.
1260990675	MO	PRESERVED_SPECIMEN	Bornstein 265	Allan J. Bornstein	1994-06-01T00:00Z	1994	6	1	NA	NA	NA	US	Missouri	Butler	NA	"Missouri Army National Guard Training Site (WETS) primarily an area of dry, upland, Oak-Hickory woods, but with several low-lying sites along seasonal streams, the ray flowers white; growing along road at edge of forest near site #3"	NA	NA	36.89416	-90.27833	Achillea millefolium L.
1143521352	iNaturalist	HUMAN_OBSERVATION	NA	Marv Elliott	2015-07-18T00:00Z	2015	7	18	15-07-18	NA	NA	US	NA	NA	NA	NA	"Halfmoon Pond State Park, Hubbardton, Vermont"	NA	43.70006	-73.22249	Achillea millefolium L.
1143519769	iNaturalist	HUMAN_OBSERVATION	NA	isa_rd	2015-06-16T16:21Z	2015	6	16	Tue Jun 16 2015 10:21:42 GMT-0400 (EDT)	NA	NA	US	NA	NA	NA	NA	NA	NA	42.38356	-71.14736	Achillea millefolium L.
1099968773	iNaturalist	HUMAN_OBSERVATION	NA	appleslothz	2015-07-01T23:48Z	2015	7	1	Wed Jul 01 2015 14:48:50 GMT-0700 (PDT)	NA	NA	US	NA	NA	NA	NA	"Golden Gate Park, San Francisco, CA, US"	NA	37.76895	-122.46578	Achillea millefolium L.
1143521521	iNaturalist	HUMAN_OBSERVATION	NA	Tony Loftin	2015-07-22T20:55Z	2015	7	22	Wed Jul 22 2015 12:55:25 GMT-0600 (MDT)	NA	NA	US	NA	NA	NA	NA	NA	NA	40.06925	-105.43409	Achillea millefolium L.
1143534798	iNaturalist	HUMAN_OBSERVATION	NA	John Beetham	2014-08-16T00:00Z	2014	8	16	14-08-16	NA	NA	US	NA	NA	NA	NA	Rutgers Ecological Preserve	NA	40.51806	-74.44134	Achillea millefolium L.
1143544059	iNaturalist	HUMAN_OBSERVATION	NA	crystalzamora	2015-09-16T19:19Z	2015	9	16	Wed Sep 16 2015 10:19:10 GMT-0700 (PDT)	NA	NA	US	NA	NA	NA	NA	"1848 Felton St, San Francisco, CA, US"	NA	37.72523	-122.42319	Achillea millefolium L.
1143536871	iNaturalist	HUMAN_OBSERVATION	NA	Damon Tighe	2015-09-06T18:48Z	2015	9	6	Sun Sep 06 2015 11:48:28 GMT-0500 (CDT)	NA	NA	US	NA	NA	NA	NA	NA	NA	37.49124	-118.84381	Achillea millefolium L.
1265901996	iNaturalist	HUMAN_OBSERVATION	NA	arielcherbowsky	2016-05-02T03:11Z	2016	5	2	Sun May 01 2016 18:11:15 GMT-0700 (PDT)	NA	NA	US	NA	NA	NA	NA	hills adjoining highest reaches of Strawberry Creek's south fork	NA	37.87666	-122.22515	Achillea millefolium L.
1265902699	iNaturalist	HUMAN_OBSERVATION	NA	Ken-ichi Ueda	2016-05-01T00:13Z	2016	5	1	16-04-30 15:13	NA	NA	US	NA	NA	NA	NA	"Cache Creek Wildlife Area, Lake, California, United States"	NA	38.98104	-122.53007	Achillea millefolium L.
891065216	iNaturalist	HUMAN_OBSERVATION	NA	joecf	2011-09-11T00:00Z	2011	9	11	11-09-11	NA	NA	US	NA	NA	NA	NA	NA	NA	44.8062	-111.22421	Achillea millefolium L.
1265899205	iNaturalist	HUMAN_OBSERVATION	NA	Donna Pomeroy	2016-04-30T20:57Z	2016	4	30	16-04-30 11:57	NA	NA	US	NA	NA	NA	NA	"Younger Lagoon Reserve, Santa Cruz, UC Natural Reserve System, California, United States"	NA	36.94932	-122.06683	Achillea millefolium L.
1265899640	iNaturalist	HUMAN_OBSERVATION	NA	srall	2016-04-25T00:00Z	2016	4	25	16-04-25	NA	NA	US	NA	NA	NA	NA	"Papaianni Park, Edison, NJ"	NA	40.52501	-74.39794	Achillea millefolium L.
1265906767	iNaturalist	HUMAN_OBSERVATION	NA	Mike	2016-05-01T00:00Z	2016	5	1	16-05-01	NA	NA	US	NA	NA	NA	NA	"Henry W. Coe, Henry W. Coe State Park, Stanislaus County, US-CA, US"	NA	37.17999	-121.39495	Achillea millefolium L.
